hotel_name,,locality,price,rating,score,review,link
Hotel Sapphire International 100 Meters from the New Delhi Railway Station,,"Paharganj, New Delhi","₹ 1,189",N/A,N/A,N/A,https://www.booking.com/hotel/in/sapphire-international-new-delhi.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2106102&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=4bff4817f8440f11&srepoch=1742206512&all_sr_blocks=1376988602_409827237_0_0_0&highlighted_blocks=1376988602_409827237_0_0_0&matching_block_id=1376988602_409827237_0_0_0&sr_pri_blocks=1376988602_409827237_0_0_0__118940&from=searchresults
Hotel Pacific Suites Delhi,,New Delhi,"₹ 1,349",Exceptional,10,1 review,https://www.booking.com/hotel/in/slice-inn.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2106102&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=4bff4817f8440f11&srepoch=1742206512&all_sr_blocks=1375600501_409703396_2_1_0&highlighted_blocks=1375600501_409703396_2_1_0&matching_block_id=1375600501_409703396_2_1_0&sr_pri_blocks=1375600501_409703396_2_1_0__134910&from=searchresults
Hotel Grand Krone Airport,,"Chanakyapuri, New Delhi","₹ 8,888",N/A,N/A,N/A,https://www.booking.com/hotel/in/grand-krone-airport.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2106102&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=4bff4817f8440f11&srepoch=1742206512&all_sr_blocks=1377616401_409887578_2_41_0&highlighted_blocks=1377616401_409887578_2_41_0&matching_block_id=1377616401_409887578_2_41_0&sr_pri_blocks=1377616401_409887578_2_41_0__888840&from=searchresults
Hotel chalu,,New Delhi,"₹ 1,599",N/A,N/A,N/A,https://www.booking.com/hotel/in/chalu.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2106102&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=4bff4817f8440f11&srepoch=1742206512&all_sr_blocks=1374996501_409655529_2_2_0&highlighted_blocks=1374996501_409655529_2_2_0&matching_block_id=1374996501_409655529_2_2_0&sr_pri_blocks=1374996501_409655529_2_2_0__159900&from=searchresults
Hotel GMD Loft Airport,,New Delhi,"₹ 1,088",N/A,N/A,N/A,https://www.booking.com/hotel/in/gmd-loft-airport.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2106102&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=4bff4817f8440f11&srepoch=1742206512&all_sr_blocks=1377613701_409887432_2_41_0&highlighted_blocks=1377613701_409887432_2_41_0&matching_block_id=1377613701_409887432_2_41_0&sr_pri_blocks=1377613701_409887432_2_41_0__108800&from=searchresults
Hotel Prime Krone Plaza A Family Hotel Near IGI Airport,,New Delhi,"₹ 1,088",N/A,N/A,N/A,https://www.booking.com/hotel/in/nitya-new-delhi11.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2106102&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=4bff4817f8440f11&srepoch=1742206512&all_sr_blocks=1377610901_409887316_2_41_0&highlighted_blocks=1377610901_409887316_2_41_0&matching_block_id=1377610901_409887316_2_41_0&sr_pri_blocks=1377610901_409887316_2_41_0__108800&from=searchresults
Rahul Palace By Golden Tree,,"Karol bagh, New Delhi","₹ 2,340",Superb,9,24 reviews,https://www.booking.com/hotel/in/rahul-palace-delhi.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2106102&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=4bff4817f8440f11&srepoch=1742206512&all_sr_blocks=996020301_409906699_2_42_0&highlighted_blocks=996020301_409906699_2_42_0&matching_block_id=996020301_409906699_2_42_0&sr_pri_blocks=996020301_409906699_2_42_0__234000&from=searchresults
"Airport Le Premier, New Delhi",,"Mahipalpur, New Delhi","₹ 2,873",Very good,8,259 reviews,https://www.booking.com/hotel/in/airport-le-premier-new-delhi.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2106102&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=4bff4817f8440f11&srepoch=1742206512&all_sr_blocks=1268942101_399621361_2_2_0&highlighted_blocks=1268942101_399621361_2_2_0&matching_block_id=1268942101_399621361_2_2_0&sr_pri_blocks=1268942101_399621361_2_2_0__287300&from=searchresults
The Prime Delhi,,"Paharganj, New Delhi","₹ 3,400",Very good,8,"3,910 reviews",https://www.booking.com/hotel/in/the-prime-delhi.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2106102&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=4bff4817f8440f11&srepoch=1742206512&all_sr_blocks=784318701_376883297_2_42_0_829063&highlighted_blocks=784318701_376883297_2_42_0_829063&matching_block_id=784318701_376883297_2_42_0_829063&sr_pri_blocks=784318701_376883297_2_42_0_829063_340000&from=searchresults
Radisson Blu Mumbai International Airport,,"Western Suburbs, Mumbai","₹ 8,280",Fabulous,8.8,"2,921 reviews",https://www.booking.com/hotel/in/radisson-blu-mumbai-international-airport.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=683218601_278509017_2_42_0&highlighted_blocks=683218601_278509017_2_42_0&matching_block_id=683218601_278509017_2_42_0&sr_pri_blocks=683218601_278509017_2_42_0__828000&from=searchresults
Sofitel Mumbai BKC,,"Bandra, Mumbai","₹ 11,160",Very good,8.3,"1,729 reviews",https://www.booking.com/hotel/in/sofitel-mumbai-bkc.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=29408601_94398661_2_42_0&highlighted_blocks=29408601_94398661_2_42_0&matching_block_id=29408601_94398661_2_42_0&sr_pri_blocks=29408601_94398661_2_42_0__1116000&nad_id=a7b064a6-a832-409b-a721-49f423c8d1bb_0&nad_cpc=0.5&nad_track=eyJhdWN0aW9uRXBvY2giOjE3NDIyMDY1Mzg0OTAsInJhbmsiOjEsImtvZGRpVHJhY2tpbmdJbmZvIjoicm5uc3o3V1gyNWVUU0lkeXJNcklCbUlUeUhXZlI4dXg3dzdrTC9TQWkrQnZhMWlLSklZYVh6Mmh1VDVyV2Rqbm5Rd2FldlBQYW9pY2kydUs4b1U1cFg3djltanNmV3lVVVdCMnJUYjMxMm9WcElwVTVUMVpKdDg3aDZ3WDh3aVBtbmd4VGhyR2JJOU5CV1Zkd3BGNzBmZkNjTlhEYUxtUHRwOU90YnFic3ZkK3gwdE5lQXNEMkxRUFNFWmIzL3p6VEh2SXpFdlQ3S1NLWmtsamhGTkxpQlNmZEhHTEgvQ0pkMmdzN24rUlZYSEUrSVZ3Wkp2OUpwTklyUkFkRUllSVVrNUZ3VmN2bU5kUVBVZ280N1lVN3JnOHd0TnJSckl1cUd4S0xaMW8vZUc4NkVCN2Fqa2VrLzRBc1JPcXlOcU1SZzQ0aTY3d3BlRWR2LzE3OVhaOWNZL1NJODRQVVNDUW50ZVV5UlFMY3A2c3Z0Vm9qZ0pvU3g1ZVFqSUlpemNZWkF6dVNSNzVGdnZuVHN2SGRZZUtmYk5KUFU3SllNY1NwTE4wOG9OZEo3a3E4cW5oVktJbkZobUF6OHdHS2pucVNpOFFJSUg4VzNhcU9HYUQyTlhVeG1OUThHcnVtTGtXLzh5eDUzNEtHdk1WaG5TTFFFL3hocFIzZGFDMW1XeTB2a1hqbXZ0MTFDMGhCbGZxWDJESllnTUNYc0ZvVHNoWFR1Rnd6MVNmSkU2OHVtWjhQQkR1TE5GL1NLNGhVZ1Zab1hWN1FTbWh6cEJmanVIUFl5bVcvWG5UblIwME44ZzYrWGF0cDk4TE00KzF6cjFKM240R3lpSmxNVlRxS3kwYjNCVm8zUUVvbzlQczRKVTc3SWgrN1RjWXdUZDNFS0RUS0NCZVRHZGdDb0NZMTZETkdvMjBHaEp5QlYrWjlWam40UU1DaU5VTFhrSEUycW45aFFodVlFQmV4bjlqaXpKQ2tCZU81QUVSQ2Zob0I5WHZoUVBsTytHc0YrMndNQklQZmxZN01RbUhBdlhwTXNCN1E4b1pkcTlkY3dXcllWREtZeEpHK2Jqcnp5U0tFQ3ZrSFRld2h2VnVRZk5WdnpFOEhBR0Z3ZzNHZWtnT0xvRnNiZVIrY1pnTEd0WGR2U1EzMlRUNmRHd3UrMFhUVUNwVEhoQ1MvV0l3cHpaQWozcUUwR0xiNUEvRGtFb28rR3U3NUlhZUNNRlVBVGFmR0trZlNYK0U4K2sxRWJLYlVWMTFhNE9XUUJGd24yaC9sT28xcW9xbWQ2SEN5dVhzaW9wVytwaUFSd0xnOEp1VXRPdlpCRG1FZmNQamVETXcxdWJTYllqSW43VXgvREtsd2c5YlcrYVJ5TzZaZmswdGpqdHNaRnNITXp6Q0o2VzhLQzlLQXpoU1I4TUxiY0lQaFlOeHloSXNnWjVxQjZOZTNySFBuOUlLZzFoekZiaTVTRHhQaWdnc2lVU3duaGt4b0VuMm9MNElpVG0zYXhBM3ZiMDg4V0c2RDI5R3RUUVdmN1o5SGtRVlo1SnhKaGhpSnZ5aXplY29oWmp2QjZid0FjVTZXcXBLRElyWURxTytpTHJLN3lwMXZrdlVSMlcwWHphdk5sczJiUmZTV2thU1NMY2dkT1hxK29lam5EUmo1RFc3a0dTV1B5M2ZwNlFCVi9xRWJvYWg5YVNxaXBmK0FtckczZzAwT2ZYL3lWendkNllyckNDZngvaGExdnIzVXpjb2JLQnNUNGFUM1RrU3NLMkxuQ3pqblRjcUZnb1NiMjlxRHhtdjNHOUd5U2JvcGFMYkpKeVBxWXp2T2MwWld0SFJkaVVLU0hPUFFTcWFzSnMvcFdBVHNtbEZQZDlJUDJkOGxreGRsdEM5VWJQRTJ2RVpCU2J5a3BJVXQrRndxSjNYUEVKeEtiKzVVRm5IS0UxYmRzY2FXd3BZLzJDaGptRGowWHZ1dFhUYzhHOEZXTlI1SldYWW1WcmZzR1BMSExLWDUyMHRhRDI1ZWxudEFmcDRSeEpMVnExKzVaeC9pcTBRVXpGbTdPVldNbTZVV2Fid3g0QmZ5c2FtQkoyUkR6Mmg1cUlPNjVaKzNORnNNbWdEaHRPMCs1TVVxMzVyYVF5OVhyYUZ2U1IycVZqUWZaclRZZWxLQ05jNDBNM2FYSzYvQ3hEWHFUR2FnVXRwRjgrZTNCOURsL09UOHpxcGw2a1g2bFJuamdJMkovZzdaUHBsZnczZE85blpMdmkrYktDSXVmdzdwWjVpSlVyM1ZpMHBwTUZ4aG5CK0lMdFpOVCtid2FrZFpZYzlHUUhsYUthOTN3UDl6T0xyRUVUS296VUQ2anlweHJ1Ui84MklGN0tSaittbHNyR2VYZUcwaTVBOW5pdDlQVWo4anYzcjhDVXNiL25mR0xURC83ditjMEs3dmhTQlRGNG9RYUZTY2VVdUFuOUlJcjR2SmZWZWh0MGNHZnUzQ1BSVCtFOFl6UEdIU1hSMXQ1VG9CSXNxYjZKK0hENE4wSDBLQ1JLS0J2WUtra0wxT0VGcStLbDI3cHIwenBSOWl6Q21vdWpBWWI4aFVXYzhwdWlvYS9vSjBlS1V4VTRVVHF1a0tVa1hvUlhFUURNTXQ5SEZpWC83Vng3a08wS2dNRGtzZTVUMS9CbXNHTk5kaGgrdFQ4Q3RPQzhqcHRJeDdIbmRwV1RXRWhwNlA5SWN6Y01RR1RJelFoOEJ0T1h2OG5VOWt2RXB2cStlWEdQT2QydVJnaXFFdm1wTCtuMlhZTi9kUmdwanFmbUMxcjFTTG1PdXN4UTNCS1JwVitWbExQQUJUaFQzNE9EUEhtd2ZYbDRualU3akpLdWhtdDk2bHhPSEthc0lGYjM2cXI1SFlNV2N6WVAxQnMwL1hCQ2lQdS9pbWh0OUZoOFArcUo3S1JVZWFGeld6UklNWnlaMWNlYW53QjNodDZKMll3Tnl1QzNHYjMvOE00ZCs3VG9PN0ozcDl4RFdHOWdtL3dhL2NmQmJiVWVyNnJjazdSYUhIaXFBTVZNVHdjZGNBWVNlZnlMaG1rd0hPMkwrNmdHTlF0aWZiM0RQU1BSR2dsMERLOWZFaklNNnFZVkdVU0w4c2E0dFhWcFdMSmJHYW05Qm1KeXNBOXhya2tPZXVJR08rNTJyY01Jd2VPa1IybUQ5bE5UWGRPNVZSSmlQdFU1U1E4bWJDZ2RmcmVGYlZnL0xwWFBsajdtekFBN2h5aHNBUmROdFptUWoxcXNIK0lkRWZzSWJIemxPN1ZkYmZaMk1HOUVDeno1NmpMd05NZWdqTWxCRHBwdDFvMUY1QU12S3E5QTZ3eVBaK1pXSXR1UlRmZ0w1ZjZXOW40UjEwVkkwQWZsa3hTdUk4UUxoTnkydlhxU3dTNGd4QlY3UGluZFRKM0RGaHJZb3hFeXJQeUg0UDhMbWxFbWNoVzRqNldRdjBvcHowNlBxSlVnVmFwRHZxZz09In0%3D&from_sustainable_property_sr=1&from=searchresults
Fairfield by Marriott Mumbai International Airport,,"Western Suburbs, Mumbai","₹ 8,834",Very good,8.2,"1,870 reviews",https://www.booking.com/hotel/in/fairfield-by-marriott-mumbai-international-airport.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=885593505_358033732_2_41_0&highlighted_blocks=885593505_358033732_2_41_0&matching_block_id=885593505_358033732_2_41_0&sr_pri_blocks=885593505_358033732_2_41_0__883400&from=searchresults
The Lalit Mumbai,,"Western Suburbs, Mumbai","₹ 11,760",Good,7.8,"1,100 reviews",https://www.booking.com/hotel/in/the-lalit-mumbai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=17193123_384407738_2_42_0&highlighted_blocks=17193123_384407738_2_42_0&matching_block_id=17193123_384407738_2_42_0&sr_pri_blocks=17193123_384407738_2_42_0__1176000&from=searchresults
Novotel Mumbai International Airport,,"Western Suburbs, Mumbai","₹ 9,599",Fabulous,8.6,"1,815 reviews",https://www.booking.com/hotel/in/novotel-mumbai-international-airport.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=936061202_394961741_2_42_0&highlighted_blocks=936061202_394961741_2_42_0&matching_block_id=936061202_394961741_2_42_0&sr_pri_blocks=936061202_394961741_2_42_0__959900&from_sustainable_property_sr=1&from=searchresults
"The Taj Mahal Tower, Mumbai",,"Colaba, Mumbai","₹ 20,000",Superb,9.1,"5,313 reviews",https://www.booking.com/hotel/in/the-taj-mahal-palace-tower.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=7471708_158036154_2_42_0&highlighted_blocks=7471708_158036154_2_42_0&matching_block_id=7471708_158036154_2_42_0&sr_pri_blocks=7471708_158036154_2_42_0__2000000&from=searchresults
Ginger Mumbai Airport,,"Western Suburbs, Mumbai","₹ 6,499",Good,7.3,"1,082 reviews",https://www.booking.com/hotel/in/ginger-mumbai-airport.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=1050137901_379553651_0_42_0&highlighted_blocks=1050137901_379553651_0_42_0&matching_block_id=1050137901_379553651_0_42_0&sr_pri_blocks=1050137901_379553651_0_42_0__649900&from=searchresults
Hotel Central Inn,,"South Mumbai, Mumbai","₹ 1,500",N/A,N/A,N/A,https://www.booking.com/hotel/in/central-inn.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=190738005_144236685_2_1_0_837223&highlighted_blocks=190738005_144236685_2_1_0_837223&matching_block_id=190738005_144236685_2_1_0_837223&sr_pri_blocks=190738005_144236685_2_1_0_837223_150000&from=searchresults
Moxy Mumbai Andheri West,,"Western Suburbs, Mumbai","₹ 9,500",Fabulous,8.9,127 reviews,https://www.booking.com/hotel/in/moxy-mumbai-andheri-west.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=1234957805_409509308_0_40_0&highlighted_blocks=1234957805_409509308_0_40_0&matching_block_id=1234957805_409509308_0_40_0&sr_pri_blocks=1234957805_409509308_0_40_0__950000&from=searchresults
Bloom Boutique - Bandra,,"Bandra, Mumbai","₹ 10,238",Very good,8.3,741 reviews,https://www.booking.com/hotel/in/bloom-boutique-bandra.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=902803203_397121274_2_1_0_827829&highlighted_blocks=902803203_397121274_2_1_0_827829&matching_block_id=902803203_397121274_2_1_0_827829&sr_pri_blocks=902803203_397121274_2_1_0_827829_1023750&from=searchresults
Hotel Ananta,,"Western Suburbs, Mumbai","₹ 1,656",N/A,N/A,N/A,https://www.booking.com/hotel/in/ananta-mumbai1.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=1376375801_409837711_2_0_0&highlighted_blocks=1376375801_409837711_2_0_0&matching_block_id=1376375801_409837711_2_0_0&sr_pri_blocks=1376375801_409837711_2_0_0__165600&from=searchresults
Trident Bandra Kurla,,"Bandra, Mumbai","₹ 14,750",Fabulous,8.8,"3,509 reviews",https://www.booking.com/hotel/in/the-trident-bandra-kurla.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=e19c482446a40ad9&srepoch=1742206539&all_sr_blocks=39920822_409221654_2_42_0&highlighted_blocks=39920822_409221654_2_42_0&matching_block_id=39920822_409221654_2_42_0&sr_pri_blocks=39920822_409221654_2_42_0__1475000&from=searchresults
